ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA
38989,MCE,Male,2013,2.93,3.82,2.74,2.18,2.07,3.68
67636,MCE,Male,2013,4.05,4.69,3.33,3.68,4.23,4.31
83746,MCE,Male,2013,3.57,4.27,3.45,2.81,3.45,3.05
90697,MCE,Male,2013,3.27,4.24,3.06,2.34,3.27,3.13
85055,MCE,Female,2013,3.75,4.38,3.18,3.88,3.10,4.38
30870,MCE,Male,2013,2.62,4.13,2.56,1.82,2.23,3.91
74710,MCE,Male,2013,3.62,4.56,3.14,3.13,2.97,3.75
63956,MCE,Male,2013,3.95,4.38,3.71,3.55,3.77,3.61
93422,MCE,Male,2013,3.56,4.31,3.31,3.15,3.03,2.85
44376,MCE,Male,2013,3.29,3.00,2.06,3.31,4.19,3.61
23519,MCE,Male,2013,2.53,3.87,2.71,2.02,1.97,2.42
52384,MCE,Male,2013,3.52,3.80,3.11,3.04,3.13,2.50
59433,MCE,Male,2013,3.61,4.09,3.90,3.00,3.15,2.58
23764,MCE,Male,2013,3.16,4.11,2.96,2.96,2.77,2.86
78854,MCE,Male,2013,3.08,3.91,2.70,2.42,2.61,3.28
80414,MCE,Male,2014,2.46,3.24,2.46,1.84,1.97,2.33
37999,MCE,Male,2013,4.17,4.29,3.98,4.22,4.00,4.31
90767,MCE,Male,2013,2.61,2.71,2.38,2.48,2.46,3.38
83426,MCE,Male,2013,3.34,3.69,3.11,2.86,3.06,3.36
69376,MCE,Female,2013,3.89,4.00,3.92,3.43,3.71,3.52
35842,MCE,Male,2014,3.35,4.24,2.29,1.56,3.31,2.58
34136,MCE,Male,2013,3.80,4.22,3.25,3.63,3.45,4.03
24202,MCE,Male,2013,4.31,4.67,4.12,4.46,3.81,3.28
94970,MCE,Female,2013,4.65,4.64,4.71,4.50,4.52,4.10
85820,MCE,Male,2014,4.56,4.69,4.27,4.35,4.76,3.38
66688,MCE,Male,2014,3.70,3.91,3.29,3.54,3.90,4.17
34234,MCE,Male,2014,4.64,4.80,4.55,4.39,4.55,3.96
82424,MCE,Female,2014,3.95,4.29,3.92,3.52,4.00,4.53
67312,MCE,Male,2014,3.37,3.82,2.98,2.63,3.74,2.90
71195,MCE,Male,2014,4.06,4.31,3.65,3.78,3.93,3.52
28438,MCE,Male,2014,3.85,4.27,3.98,3.09,3.69,3.44
63470,MCE,Male,2014,3.36,3.84,2.80,2.52,3.58,3.28
60118,MCE,Female,2014,4.24,4.58,4.00,3.91,4.03,4.44
91947,MCE,Male,2014,4.07,3.89,3.29,4.13,4.55,3.20
25342,MCE,Male,2014,3.45,3.62,3.09,2.89,3.48,3.24
70024,MCE,Male,2014,4.06,4.33,3.80,3.61,4.03,2.73
30591,MCE,Male,2014,4.80,4.87,4.73,4.67,4.69,3.40
33532,MCE,Male,2014,3.69,4.51,2.80,3.30,3.45,3.54
51603,MCE,Male,2014,3.45,3.64,2.82,2.80,3.77,2.43
48140,MCE,Male,2014,4.15,4.53,3.67,3.78,4.28,4.64
27160,MCE,Male,2014,4.04,4.29,3.78,4.02,4.21,3.47
65425,MCE,Male,2014,3.54,4.20,3.16,2.50,3.74,4.03
94997,MCE,Male,2014,3.81,4.42,3.69,3.02,3.97,3.20
70730,MCE,Male,2014,3.44,4.27,2.78,2.67,3.35,2.36
69693,MCE,Male,2014,3.66,3.51,3.47,3.13,3.83,3.13
43169,MCE,Male,2014,3.08,3.84,2.78,2.13,3.10,2.85
68745,MCE,Male,2014,3.92,4.56,4.00,3.26,3.76,3.40
42844,MCE,Male,2014,4.26,4.49,3.90,4.09,4.55,3.98
35078,MCE,Male,2014,3.31,3.89,2.70,2.70,3.65,2.85
55240,MCE,Male,2014,4.02,4.73,4.08,3.52,3.76,4.30
36822,MCE,Male,2014,3.61,4.27,3.59,3.02,3.26,2.15
45859,MCE,Male,2014,3.61,4.11,2.92,2.83,3.71,3.26
48323,MCE,Male,2014,3.57,3.64,3.35,3.11,3.61,2.70
67370,MCE,Male,2014,2.76,2.91,2.11,2.42,3.81,2.85
95056,MCE,Male,2014,4.10,4.76,3.88,3.58,4.24,4.38
32614,MCE,Male,2014,3.43,4.02,2.74,2.81,3.58,3.36
73287,MCE,Male,2014,3.38,4.00,3.47,2.54,3.29,3.75
80274,MCE,Male,2014,3.73,3.82,3.09,3.65,3.97,3.58
40309,MCE,Male,2014,3.95,4.11,3.55,4.00,4.34,3.98
64521,MCE,Male,2014,4.12,4.29,3.94,3.76,4.21,3.13
96352,MCE,Male,2014,3.92,3.56,3.80,4.18,4.24,2.17
85966,MCE,Male,2014,4.45,4.76,4.12,4.09,4.48,3.35
36333,MCE,Male,2014,4.20,4.60,4.18,3.59,4.07,3.48
94521,PET,Male,2010,2.87,3.31,2.46,2.38,2.88,2.79
97515,PET,Male,2011,2.07,2.29,1.83,1.18,1.64,2.04
78606,PET,Male,2013,2.18,3.00,2.24,1.33,2.24,3.83
66543,PET,Male,2010,4.80,4.56,4.96,4.76,4.71,4.45
24620,PET,Female,2010,3.96,3.47,4.38,3.63,4.22,3.05
68629,PET,Male,2010,3.10,3.49,3.26,2.34,3.04,3.13
24886,PET,Male,2010,3.06,2.38,3.73,3.17,3.00,3.21
81689,PET,Male,2010,4.29,4.16,4.28,4.27,4.43,4.38
25142,PET,Male,2010,3.21,3.15,3.50,2.72,3.17,2.81
43741,PET,Female,2010,3.16,3.33,2.52,2.72,3.54,3.47
94457,PET,Male,2010,3.84,3.93,4.10,3.17,3.38,3.20
72827,PET,Female,2010,4.51,4.29,4.36,4.57,4.38,4.22
40930,PET,Male,2012,2.63,1.64,2.48,2.57,3.19,3.05
83033,PET,Male,2010,2.48,2.60,2.22,2.48,2.48,3.20
71273,PET,Female,2010,3.46,3.11,3.72,3.09,3.67,2.71
53716,PET,Female,2010,3.17,3.20,2.74,3.20,3.62,3.91
58084,PET,Male,2010,3.34,3.43,3.44,3.26,3.08,3.91
24573,PET,Male,2010,3.69,3.32,4.00,3.35,3.52,3.44
67113,PET,Male,2010,4.85,4.80,4.90,4.83,4.62,4.38
47409,PET,Male,2011,2.96,2.77,3.44,2.25,0.00,2.81
65696,PET,Male,2010,3.16,3.25,3.66,2.54,2.86,2.89
62179,PET,Female,2010,4.30,4.47,4.40,4.04,3.67,3.83
54567,PET,Male,2011,3.04,1.93,2.85,3.13,3.56,3.52
24194,PET,Male,2010,3.72,3.47,3.79,3.61,3.67,2.92
27298,PET,Male,2010,3.77,3.89,3.84,3.65,3.86,3.68
73965,PET,Male,2010,3.03,3.22,2.98,2.57,3.43,3.75
67513,PET,Male,2011,3.43,2.28,3.46,2.91,3.52,3.47
90674,PET,Female,2010,3.83,4.23,3.84,3.48,3.67,4.20
66130,PET,Male,2010,2.36,2.75,1.94,1.87,2.46,2.68
52505,PET,Male,2010,3.52,4.11,3.50,3.02,2.43,4.00
37460,PET,Male,2012,2.16,2.02,1.63,2.25,2.70,2.77
42946,PET,Male,2011,2.43,2.84,2.96,2.11,2.49,2.81
75228,PET,Male,2010,2.68,2.87,2.48,2.33,3.05,3.57
55747,PET,Female,2010,3.68,3.40,3.82,3.16,3.86,2.41
60815,PET,Female,2010,3.01,2.86,3.02,2.54,3.57,3.13
71465,PET,Male,2011,2.65,2.89,2.22,2.96,3.11,2.71
31531,PET,Male,2011,3.37,3.49,3.29,3.29,3.59,2.60
25756,PET,Male,2011,3.53,4.28,3.09,3.74,3.59,3.13
47998,PET,Male,2011,4.05,4.17,3.79,4.12,3.96,2.32
49317,PET,Male,2011,3.39,3.87,3.51,3.21,2.85,2.50
34534,PET,Male,2011,3.14,3.55,3.35,2.82,2.70,2.60
50880,PET,Female,2011,3.91,4.13,3.73,3.70,3.93,3.98
74206,PET,Male,2011,3.29,3.57,3.00,3.51,2.89,2.50
79568,PET,Male,2011,4.12,4.45,4.35,3.44,3.74,3.36
36638,PET,Male,2011,4.68,4.70,4.61,4.68,4.26,4.10
26062,PET,Male,2011,4.66,4.89,4.45,4.51,4.89,3.04
29974,PET,Female,2011,4.03,3.53,3.85,4.27,3.85,4.22
43945,PET,Female,2011,3.46,3.85,3.55,2.80,3.30,2.77
91276,PET,Female,2011,3.75,3.87,3.75,3.85,3.30,2.38
45718,PET,Male,2012,2.72,3.13,2.31,2.27,3.23,2.99
63939,PET,Male,2012,3.63,4.11,3.02,3.19,4.15,3.98
77038,PET,Male,2013,3.33,3.84,2.95,2.47,3.79,3.19
42664,PET,Female,2012,3.03,3.17,2.63,3.00,2.80,2.95
42844,PET,Female,2012,3.48,4.15,3.03,3.14,3.37,3.44
84000,PET,Female,2012,2.66,3.36,1.73,2.50,2.51,2.73
83130,PET,Male,2013,2.60,2.94,2.17,2.75,2.45,2.23
38222,PET,Female,2012,3.29,3.55,2.92,3.33,3.74,3.59
88472,PET,Male,2012,3.85,3.64,3.34,4.19,4.33,3.75
55267,PET,Male,2012,3.82,3.72,3.27,3.91,4.37,2.41
75658,PET,Male,2012,2.94,3.77,2.69,2.24,3.58,2.77
41169,PET,Male,2013,2.75,3.36,2.89,2.19,2.79,3.93
67144,PET,Male,2012,2.95,3.19,3.00,2.76,2.93,2.97
78362,PET,Female,2012,2.42,2.89,1.69,2.10,2.37,2.81
88887,PET,Female,2012,2.71,3.04,2.23,2.63,2.94,3.84
73252,PET,Male,2012,4.63,4.51,4.47,4.55,4.74,3.98
52653,PET,Female,2012,3.59,4.09,3.65,2.91,2.97,3.13
31547,PET,Male,2012,4.20,4.60,4.10,3.67,4.52,3.59
85592,PET,Female,2012,4.17,4.49,3.62,4.12,4.37,3.13
85556,PET,Male,2012,3.27,3.87,2.65,3.36,3.41,2.95
80370,PET,Male,2012,4.41,4.26,4.33,4.00,4.67,4.22
64865,PET,Female,2012,3.22,3.43,2.57,2.89,3.85,2.81
93801,PET,Female,2012,2.58,3.60,1.94,2.13,2.90,2.99
23462,PET,Male,2012,3.85,4.02,3.34,3.88,4.15,3.39
24362,PET,Male,2012,3.19,4.11,2.90,2.64,3.70,3.68
31533,PET,Female,2012,3.85,4.19,3.33,3.69,3.96,3.28
28599,PET,Male,2012,3.61,3.85,3.44,2.95,4.04,2.81
92126,PET,Male,2012,3.79,4.23,3.47,3.29,4.19,4.06
71413,PET,Female,2012,2.61,3.17,2.59,2.17,2.23,3.28
97004,PET,Male,2012,3.37,3.53,3.35,2.82,3.48,4.11
26282,PET,Female,2012,4.44,4.79,4.39,3.93,4.15,3.75
52226,PET,Female,2012,3.37,3.81,3.03,3.31,3.48,3.59
97040,PET,Female,2012,3.22,3.81,2.98,2.85,3.33,3.36
55766,PET,Female,2012,2.50,2.55,2.25,2.31,2.30,3.20
77671,PET,Male,2013,2.64,3.81,2.72,2.29,2.41,3.30
62638,PET,Male,2014,3.19,3.23,3.00,3.20,2.50,3.30
85406,PET,Male,2012,2.86,3.38,2.39,2.54,3.45,3.68
35688,PET,Female,2012,3.48,3.57,2.95,3.04,3.78,3.54
69729,PET,Female,2012,2.78,3.47,2.11,2.74,3.29,3.67
35464,PET,Female,2012,2.85,2.98,2.26,2.94,3.00,3.36
42386,PET,Male,2012,4.50,4.45,4.27,4.57,4.67,3.89
86969,PET,Male,2012,3.58,3.77,2.62,3.34,4.00,2.92
33501,PET,Male,2013,2.51,2.96,2.02,1.92,3.00,2.27
41605,PET,Female,2012,3.29,3.72,2.39,2.93,3.84,2.97
90356,PET,Male,2012,3.64,3.47,3.07,3.71,4.44,3.20
51381,PET,Male,2012,2.89,3.49,2.58,2.79,3.00,3.21
65978,PET,Male,2012,3.39,3.83,3.24,3.33,2.63,3.13
91370,PET,Male,2012,3.83,4.11,3.45,3.61,4.19,2.79
26797,PET,Male,2012,3.60,3.83,3.13,3.44,4.07,3.21
83741,PET,Female,2012,4.17,4.34,3.73,4.52,3.81,3.75
28764,PET,Male,2012,4.60,4.85,4.49,4.48,4.74,2.99
61244,PET,Male,2013,3.42,4.13,3.35,3.28,3.03,2.92
54826,PET,Female,2012,3.06,3.28,2.58,2.67,3.65,2.81
69626,PET,Male,2013,2.43,3.36,2.14,1.93,2.90,2.86
23984,PET,Male,2012,3.21,4.04,2.56,2.92,4.00,3.75
60705,PET,Male,2012,3.15,3.60,2.13,3.31,3.63,3.19
45426,PET,Male,2012,4.34,4.21,3.96,4.50,4.56,2.73
76545,PET,Male,2012,3.83,3.74,3.42,3.74,4.52,3.21
28574,PET,Male,2012,4.14,4.47,4.09,4.12,3.96,3.52
93397,PET,Male,2013,2.71,2.36,2.78,2.60,2.87,3.28
48100,PET,Male,2012,3.00,3.85,3.04,2.65,2.89,3.36
78248,PET,Female,2012,4.15,4.34,3.82,4.24,4.33,2.68
75287,PET,Male,2012,2.98,3.70,2.29,3.42,3.55,2.71
24678,PET,Female,2013,4.21,4.44,4.00,3.69,4.54,3.89
76100,PET,Male,2014,2.76,4.40,2.64,1.86,1.45,2.15
27485,PET,Male,2013,3.00,3.67,2.42,2.00,3.74,3.91
77779,PET,Female,2013,4.50,4.76,4.35,4.31,4.86,3.96
25005,PET,Male,2013,3.12,3.36,2.95,3.17,2.97,3.48
46497,PET,Male,2013,3.87,4.16,3.77,3.49,4.07,3.61
55620,PET,Female,2013,4.66,4.71,4.35,4.44,5.00,4.53
56502,PET,Male,2013,2.75,3.78,2.49,1.74,2.84,2.68
69621,PET,Male,2013,3.81,4.18,3.36,3.46,4.18,1.99
40219,PET,Male,2013,3.70,4.13,3.51,3.18,4.11,2.71
79231,PET,Male,2013,2.84,4.04,2.46,2.27,2.68,3.04
65305,PET,Male,2013,2.94,3.98,2.75,2.30,2.79,3.13
61147,PET,Male,2013,3.89,4.22,3.53,3.74,3.89,3.06
68983,PET,Male,2013,4.60,4.64,4.43,4.67,4.79,4.10
59111,PET,Male,2013,3.20,4.00,2.87,2.34,3.39,2.41
72609,PET,Female,2013,3.60,3.87,3.33,3.13,3.61,2.32
57634,PET,Female,2013,4.13,4.31,3.49,3.88,4.57,3.59
35971,PET,Female,2013,3.77,4.38,3.33,3.54,3.75,3.83
48434,PET,Male,2013,2.78,3.82,2.39,2.07,2.55,3.54
61690,PET,Male,2013,3.94,4.22,3.76,3.92,4.21,3.75
90758,PET,Male,2013,4.20,4.78,4.04,3.79,3.93,4.31
87655,PET,Male,2013,3.75,4.02,3.69,3.51,3.61,3.36
91485,PET,Male,2013,2.67,3.49,2.29,2.04,2.45,2.71
70359,PET,Female,2013,2.83,3.78,2.54,2.12,2.61,1.95
30688,PET,Male,2013,3.53,4.36,3.57,2.90,3.13,2.99
25294,PET,Male,2013,3.79,4.60,3.82,3.26,3.21,3.19
76924,PET,Female,2013,3.61,4.29,3.59,3.10,3.50,2.32
76966,PET,Female,2013,2.91,3.36,2.30,2.53,3.25,3.21
75716,PET,Female,2013,4.80,4.93,4.71,4.72,4.82,4.51
39134,PET,Male,2013,3.90,4.27,3.27,3.59,3.71,4.14
61712,PET,Male,2013,3.57,3.84,2.84,3.56,4.11,3.47
64038,PET,Male,2013,3.93,4.02,3.77,3.44,4.39,3.44
35666,PET,Female,2013,4.07,3.64,3.60,3.74,4.68,2.92
58571,PET,Male,2013,2.49,2.82,1.96,1.93,2.51,2.57
89139,PET,Female,2013,4.39,4.56,3.94,4.13,4.64,2.89
28635,PET,Male,2013,4.72,4.69,4.41,4.82,4.89,4.17
32418,PET,Male,2013,3.71,4.40,3.59,3.33,3.43,2.99
67353,PET,Female,2013,4.57,4.49,4.30,4.41,4.82,4.02
40825,PET,Male,2013,3.15,4.38,2.59,2.89,2.96,3.82
26695,PET,Male,2013,3.51,4.09,3.04,2.73,3.59,3.75
81167,PET,Female,2013,4.54,4.31,4.43,4.54,4.82,3.82
38980,PET,Male,2013,3.07,4.33,3.07,2.10,2.84,2.92
41414,PET,Male,2013,3.43,4.49,3.36,2.46,3.39,3.13
30099,PET,Female,2013,4.51,4.62,4.16,4.41,4.68,3.47
46041,PET,Male,2013,3.55,4.22,2.70,3.46,4.14,2.11
93083,PET,Female,2014,3.28,3.78,3.02,2.98,2.94,3.13
95699,PET,Female,2014,4.72,4.78,4.51,4.66,4.86,3.96
68603,PET,Female,2014,4.10,4.51,3.80,4.11,3.50,3.82
68840,PET,Male,2014,3.72,4.47,2.67,3.67,3.61,3.00
81918,PET,Female,2014,4.39,4.71,4.27,4.30,3.89,2.05
34691,PET,Male,2014,3.91,4.47,3.68,3.55,3.45,3.75
74958,PET,Male,2014,3.79,4.31,3.71,3.73,3.61,3.54
44572,PET,Male,2014,3.03,3.51,2.47,2.24,3.45,3.26
94085,PET,Male,2014,3.21,3.64,2.98,3.11,2.65,2.99
67361,PET,Female,2014,3.43,3.78,3.11,3.23,3.14,2.24
78270,PET,Male,2014,3.18,4.22,2.93,2.48,2.43,2.64
32159,PET,Female,2014,4.21,4.47,4.00,4.11,3.54,3.31
62205,PET,Male,2014,3.83,4.16,3.04,3.89,4.00,2.50
34580,PET,Male,2014,3.78,4.82,3.98,3.48,3.04,2.25
63199,PET,Male,2014,3.63,4.20,3.18,3.54,3.18,2.41
40742,PET,Female,2014,3.08,3.16,3.20,2.98,2.91,3.54
77152,PET,Male,2014,4.01,4.40,3.91,3.98,3.61,4.03
79688,PET,Male,2014,3.59,3.78,2.88,3.68,3.32,2.92
37574,PET,Female,2014,3.90,4.49,3.77,4.00,3.18,3.67
65647,PET,Male,2014,2.94,3.76,2.38,2.58,2.89,3.96
83330,PET,Female,2014,4.58,4.73,4.45,4.50,4.11,4.06
37320,PET,Male,2014,2.97,2.82,3.04,2.74,2.61,3.13
93014,PET,Male,2014,3.89,4.42,3.98,3.50,3.32,2.36
42773,PET,Male,2014,4.02,4.36,3.43,4.07,3.64,4.14
53101,PET,Male,2014,3.28,3.80,3.15,3.05,2.84,2.50
44196,PET,Male,2014,3.73,4.47,3.18,3.89,3.21,3.06
62282,PET,Male,2014,3.55,4.42,2.89,3.47,3.11,2.05
81152,PET,Male,2014,3.68,4.18,3.17,3.73,3.18,3.13
39932,PET,Female,2014,3.83,4.36,3.57,4.07,3.54,3.47
88258,PET,Female,2014,3.20,3.27,2.86,3.00,3.11,3.05
23692,PET,Male,2014,3.38,3.78,2.93,3.23,3.29,2.97
61334,PET,Female,2014,3.11,3.38,2.96,2.86,2.88,3.54
55491,PET,Female,2014,4.01,4.38,3.78,3.70,3.86,2.23
73289,PET,Male,2014,3.07,3.27,2.48,2.83,3.10,3.75
92461,PET,Male,2014,3.64,4.00,3.22,3.41,3.25,2.50
80944,PET,Male,2014,3.83,4.16,3.59,3.89,2.82,4.10
76707,PET,Female,2014,4.27,4.69,4.22,4.05,3.93,2.19
52757,PET,Male,2014,3.20,3.78,2.62,2.94,3.10,2.34
62328,PET,Female,2014,3.86,4.00,3.50,3.57,4.29,3.83
31921,PET,Male,2014,3.67,4.22,2.91,3.42,3.54,2.99
60872,PET,Female,2014,4.11,4.40,3.86,3.95,4.07,4.03
42369,PET,Male,2014,3.99,4.33,3.68,4.09,3.46,3.54
63204,PET,Male,2014,3.46,3.82,3.11,3.14,3.46,3.20
62418,PET,Male,2014,4.04,4.38,3.78,4.41,3.64,2.22
65893,PET,Female,2014,3.60,3.91,3.14,3.59,2.93,2.99
61942,PET,Male,2014,3.11,3.51,2.75,2.80,2.87,2.99
38950,PET,Female,2014,3.65,3.76,3.43,3.39,3.65,2.34
44395,PET,Male,2014,3.32,3.62,3.07,3.31,2.57,2.92
82261,PET,Male,2014,3.56,3.82,3.08,3.72,3.36,3.50
27395,PET,Female,2014,3.47,4.18,2.91,3.73,2.57,3.83
48065,PHYE,Male,2011,3.58,3.73,3.23,3.47,3.81,3.13
32042,PHYE,Male,2011,2.84,2.69,2.60,3.55,2.83,2.86
67189,PHYE,Male,2011,2.58,2.18,2.57,3.03,2.69,2.00
78423,PHYE,Male,2011,3.28,3.29,2.77,4.03,3.44,3.84
70544,PHYE,Male,2012,1.80,1.80,1.30,1.76,2.17,2.50
54537,PHYE,Male,2011,4.30,4.04,4.09,4.66,4.57,3.52
64884,PHYE,Male,2011,2.74,3.00,1.94,3.06,2.89,2.73
42127,PHYE,Female,2011,4.27,4.16,3.84,4.51,4.41,3.67
96957,PHYE,Male,2011,2.55,2.55,2.16,3.42,2.56,3.21
89012,PHYE,Male,2011,3.70,3.67,3.22,3.86,4.13,2.77
88802,PHYE,Male,2012,1.93,2.24,1.54,2.80,1.75,2.29
32800,PHYE,Male,2013,2.40,2.55,2.08,2.94,2.35,3.48
72513,PHYE,Male,2011,3.55,3.53,2.98,3.97,3.81,2.29
84084,PHYE,Male,2013,2.16,3.13,1.86,2.03,1.91,3.19
58746,PHYE,Female,2012,2.47,2.43,2.30,2.94,2.45,2.50
90882,PHYE,Male,2012,4.36,3.96,4.28,4.66,4.67,2.99
47490,PHYE,Male,2012,3.63,3.12,3.29,4.17,4.13,2.97
57155,PHYE,Male,2012,3.73,4.02,3.86,3.76,3.15,2.28
84084,PHYE,Female,2012,2.52,1.98,2.78,2.94,2.37,2.14
85620,PHYE,Female,2012,4.01,3.41,4.02,4.38,4.39,3.28
55375,PHYE,Male,2012,3.33,2.94,3.23,3.79,3.43,2.50
64135,PHYE,Male,2012,3.52,3.86,3.47,3.52,3.22,2.58
44942,PHYE,Male,2012,3.27,3.53,3.00,3.79,2.73,3.13
49043,PHYE,Male,2014,2.20,3.31,1.84,2.79,1.75,2.42
34815,PHYE,Male,2012,2.98,3.37,2.77,3.38,2.58,3.04
88757,PHYE,Female,2012,4.38,3.69,4.59,4.62,4.74,2.63
71738,PHYE,Male,2012,3.24,3.35,3.11,3.61,2.79,2.57
50853,PHYE,Male,2012,4.36,4.20,4.51,4.55,3.75,2.73
49135,PHYE,Male,2012,2.90,3.49,3.07,2.86,2.34,2.73
83346,PHYE,Male,2012,2.67,3.00,2.30,3.23,2.37,2.29
35671,PHYE,Male,2012,3.45,3.35,3.08,3.34,4.00,2.97
51995,PHYE,Female,2012,3.82,3.63,3.65,4.48,3.78,4.14
76281,PHYE,Male,2012,3.44,3.37,3.26,3.48,3.67,3.44
93812,PHYE,Female,2012,4.50,4.06,4.47,4.76,4.85,2.57
54738,PHYE,Male,2012,2.62,3.20,2.43,2.32,2.51,2.11
86518,PHYE,Male,2012,3.55,3.98,3.29,3.55,3.25,2.19
60662,PHYE,Male,2012,3.37,3.71,3.25,3.26,3.21,3.20
95261,PHYE,Male,2012,2.63,2.55,2.66,2.46,2.80,2.81
74670,PHYE,Male,2012,2.75,3.02,2.40,2.81,2.76,2.97
41583,PHYE,Male,2012,3.74,4.35,3.66,3.83,2.98,2.66
80360,PHYE,Male,2012,2.69,3.35,2.27,2.93,2.34,3.13
67517,PHYE,Male,2013,3.06,3.20,2.76,3.13,3.21,2.64
90196,PHYE,Male,2013,3.27,3.69,2.73,3.41,3.41,2.65
86853,PHYE,Male,2013,3.90,4.11,4.00,3.62,3.77,2.22
74261,PHYE,Male,2013,4.08,4.02,4.34,3.52,4.24,3.05
96594,PHYE,Male,2013,2.82,2.82,2.70,2.79,2.96,2.77
83959,PHYE,Male,2013,3.55,3.36,3.69,3.34,3.73,2.38
83122,PHYE,Male,2013,3.41,3.87,3.43,3.14,3.11,2.99
81712,PHYE,Male,2013,3.75,3.91,3.68,3.83,3.62,3.59
92906,PHYE,Male,2013,3.36,3.64,3.06,3.31,3.41,3.13
26082,PHYE,Male,2013,3.61,3.89,3.74,3.31,3.38,2.99
68137,PHYE,Male,2013,3.83,3.84,3.81,3.75,3.86,3.54
36454,PHYE,Female,2013,4.47,4.31,4.24,4.86,4.61,3.19
37860,PHYE,Male,2013,3.24,3.96,3.26,3.10,2.71,3.91
81852,PHYE,Male,2013,3.36,3.20,3.28,3.76,3.37,1.83
24333,PHYE,Male,2013,3.73,3.73,3.81,3.83,3.59,2.73
97424,PHYE,Male,2013,3.97,4.13,4.11,3.45,4.00,2.71
51702,PHYE,Male,2013,4.30,4.38,4.53,3.90,4.25,3.89
74257,PHYE,Male,2013,4.38,4.24,4.44,4.24,4.55,3.68
30624,PHYE,Male,2013,3.64,3.80,3.34,3.48,3.87,2.43
90990,PHYE,Male,2013,3.24,2.67,3.20,3.35,3.78,2.31
76573,PHYE,Female,2013,2.31,2.33,1.80,2.58,2.57,2.86
46410,PHYE,Male,2013,3.33,3.76,3.21,3.03,3.25,3.05
81381,PHYE,Male,2014,2.36,2.84,2.10,2.45,2.22,3.44
58617,PHYE,Male,2013,4.34,4.40,4.40,4.17,4.32,3.54
43175,PHYE,Male,2013,3.51,3.82,3.24,3.21,3.68,2.76
86703,PHYE,Male,2014,3.27,3.06,3.28,2.58,4.15,2.08
70423,PHYE,Male,2014,3.82,3.71,3.64,3.66,4.24,2.99
40331,PHYE,Male,2014,4.22,4.16,4.04,4.03,4.54,3.26
51801,PHYE,Male,2014,3.68,3.94,3.60,3.14,3.87,1.95
90562,PHYE,Male,2014,3.06,2.78,2.78,2.84,3.49,2.08
38227,PHYE,Male,2014,3.04,3.00,2.32,2.74,3.61,2.99
52742,PHYE,Male,2014,4.06,3.53,4.30,3.90,4.41,2.35
36906,PHYE,Male,2014,3.60,3.29,3.80,3.17,4.20,2.35
88329,PHYE,Male,2014,3.59,3.53,3.43,3.21,4.00,2.70
67113,PHYE,Female,2014,4.30,3.84,4.08,4.24,4.91,2.29
88674,PHYE,Female,2014,3.86,3.47,3.76,3.66,4.52,3.20
25764,PHYE,Male,2014,3.55,3.39,3.70,3.17,3.71,3.61
91693,PHYE,Female,2014,4.01,3.63,4.06,3.80,4.48,3.26
30760,PHYE,Female,2014,3.98,3.55,3.84,3.94,4.57,3.33
84055,PHYE,Male,2014,4.19,4.04,4.28,3.72,4.54,2.42
81766,PHYE,Male,2014,3.33,2.88,3.20,3.00,4.06,3.04
25607,PHYR,Male,2012,2.69,2.88,2.30,3.13,2.72,2.81
73204,PHYR,Male,2012,4.37,4.24,4.53,4.13,4.51,4.03
79928,PHYR,Female,2012,3.09,3.53,2.61,3.61,2.90,3.66
93000,PHYR,Male,2012,3.83,4.02,3.92,3.84,3.46,2.86
37145,PHYR,Male,2012,3.53,3.33,3.36,3.66,3.85,2.95
80589,PHYR,Female,2013,3.13,2.53,3.26,3.42,3.37,2.19
53130,PHYR,Male,2013,3.53,3.89,3.31,3.29,3.59,2.99
64199,PHYR,Female,2013,4.28,4.00,4.27,4.06,4.86,2.64
88673,PHYR,Male,2013,3.27,3.40,3.25,3.26,3.13,2.64
46937,PHYR,Male,2013,2.94,2.80,2.66,2.94,3.22,2.02
87277,PHYR,Male,2013,4.09,4.36,4.15,4.26,3.57,4.30
44299,PHYR,Male,2013,2.89,2.98,2.53,3.39,2.94,2.66
81281,PHYR,Male,2013,3.32,3.96,3.14,3.07,3.04,3.33
61566,PHYR,Male,2013,2.47,3.02,2.18,2.45,2.33,1.95
42282,PHYR,Male,2013,4.41,4.29,4.70,4.26,4.32,2.68
80031,PHYR,Male,2013,3.71,3.56,4.06,3.71,3.37,2.71
92484,PHYR,Male,2014,2.13,2.91,1.77,2.58,1.82,2.50
78001,PHYR,Male,2013,2.90,3.04,3.00,2.61,2.86,2.41
87508,PHYR,Female,2013,3.83,3.80,3.90,3.74,3.84,3.47
27376,PHYR,Male,2014,4.46,4.31,4.47,4.45,4.60,3.82
48502,PHYR,Male,2014,3.88,3.76,3.88,3.81,4.03,4.38
36589,PHYR,Male,2014,3.25,2.90,3.25,3.20,3.53,1.67
88479,PHYR,Male,2014,3.99,3.92,4.21,3.68,4.41,3.06
30462,PHYR,Male,2014,3.28,3.27,3.37,2.97,3.50,4.51
46237,PHYR,Male,2014,3.30,3.27,3.06,3.35,3.63,3.47
33346,PHYR,Male,2014,3.63,3.57,3.60,3.41,4.03,1.79
25155,PHYG,Male,2011,3.73,3.39,3.53,3.94,4.22,2.86
